season,week,season_type,player_id,team,player_name,player_display_name,position,position_group,headshot_url,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_att,gwfg_distance,gwfg_made,gwfg_missed,gwfg_blocked
2024,1,REG,00-0023853,ARI,M.Prater,Matt Prater,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",2,2,0,0,31,1,0,1,1,0,0,0,0,0,0,0,0,0,29;31,,,60,0,0,2,2,0,0,1,0,,,,
2024,2,REG,00-0023853,ARI,M.Prater,Matt Prater,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",2,2,0,0,57,1,0,0,0,1,1,0,0,0,0,0,0,0,48;57,,,105,0,0,5,5,0,0,1,0,,,,
2024,3,REG,00-0023853,ARI,M.Prater,Matt Prater,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",2,2,0,0,45,1,0,0,0,2,0,0,0,0,0,0,0,0,42;45,,,87,0,0,1,1,0,0,1,0,,,,
2024,4,REG,00-0023853,ARI,M.Prater,Matt Prater,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2024,1,REG,00-0025565,TEN,N.Folk,Nick Folk,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvducq2x22jbvgaob4o1",1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,2,2,0,0,1,0,,,,
2024,2,REG,00-0025565,TEN,N.Folk,Nick Folk,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvducq2x22jbvgaob4o1",1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,2,2,0,0,1,0,,,,
2024,3,REG,00-0025565,TEN,N.Folk,Nick Folk,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvducq2x22jbvgaob4o1",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2024,4,REG,00-0025565,TEN,N.Folk,Nick Folk,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvducq2x22jbvgaob4o1",5,5,0,0,53,1,0,1,0,1,3,0,0,0,0,0,0,0,53;52;47;51;29,,,232,0,0,2,2,0,0,1,0,,,,
2024,6,REG,00-0025565,TEN,N.Folk,Nick Folk,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvducq2x22jbvgaob4o1",1,1,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,44,,,44,0,0,2,2,0,0,1,0,,,,
2024,7,REG,00-0025565,TEN,N.Folk,Nick Folk,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvducq2x22jbvgaob4o1",1,1,0,0,25,1,0,1,0,0,0,0,0,0,0,0,0,0,25,,,25,0,0,1,1,0,0,1,0,,,,
2024,8,REG,00-0025565,TEN,N.Folk,Nick Folk,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvducq2x22jbvgaob4o1",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2024,9,REG,00-0025565,TEN,N.Folk,Nick Folk,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvducq2x22jbvgaob4o1",2,2,0,0,25,1,0,2,0,0,0,0,0,0,0,0,0,0,21;25,,,46,0,0,2,2,0,0,1,1,25,1,0,0
2024,10,REG,00-0025565,TEN,N.Folk,Nick Folk,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvducq2x22jbvgaob4o1",1,2,1,0,27,0.5,0,1,0,0,0,0,0,0,0,1,0,0,27,49,,27,49,0,2,2,0,0,1,0,,,,
2024,11,REG,00-0025565,TEN,N.Folk,Nick Folk,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvducq2x22jbvgaob4o1",2,2,0,0,43,1,0,0,1,1,0,0,0,0,0,0,0,0,30;43,,,73,0,0,1,1,0,0,1,0,,,,
2024,12,REG,00-0025565,TEN,N.Folk,Nick Folk,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvducq2x22jbvgaob4o1",3,3,0,0,56,1,0,0,0,0,3,0,0,0,0,0,0,0,51;56;51,,,158,0,0,3,3,0,0,1,0,,,,
2024,1,REG,00-0026858,NYG,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",2,2,0,0,50,1,0,1,0,0,1,0,0,0,0,0,0,0,23;50,,,73,0,0,,0,,,,0,,,,
2024,10,REG,00-0026858,NYG,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",1,2,1,0,42,0.5,0,0,0,1,0,0,0,0,0,1,0,0,42,43,,42,43,0,2,2,0,0,1,0,,,,
2024,12,REG,00-0026858,NYG,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2024,1,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thawkkxcbyuddwuidgb0",2,3,1,0,32,0.667,0,1,1,0,0,0,0,0,0,0,1,0,25;32,53,,57,53,0,2,2,0,0,1,0,,,,
2024,2,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thawkkxcbyuddwuidgb0",3,4,1,0,48,0.75,0,0,1,2,0,0,0,0,0,0,1,0,48;42;32,56,,122,56,0,2,2,0,0,1,0,,,,
2024,3,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thawkkxcbyuddwuidgb0",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,46,,0,46,0,4,4,0,0,1,0,,,,
2024,4,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thawkkxcbyuddwuidgb0",,0,,,,,,,,,,,,,,,,,,,,,,,5,5,0,0,1,0,,,,
2024,5,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thawkkxcbyuddwuidgb0",2,2,0,0,56,1,0,1,0,0,1,0,0,0,0,0,0,0,56;24,,,80,0,0,5,5,0,0,1,1,24,1,0,0
2024,6,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thawkkxcbyuddwuidgb0",3,3,0,0,45,1,0,0,2,1,0,0,0,0,0,0,0,0,45;32;39,,,116,0,0,3,3,0,0,1,0,,,,
2024,7,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thawkkxcbyuddwuidgb0",2,2,0,0,52,1,0,1,0,0,1,0,0,0,0,0,0,0,28;52,,,80,0,0,5,5,0,0,1,0,,,,
2024,8,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thawkkxcbyuddwuidgb0",1,2,1,0,49,0.5,0,0,0,1,0,0,0,0,0,0,1,0,49,50,,49,50,0,3,3,0,0,1,0,,,,
2024,9,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thawkkxcbyuddwuidgb0",2,2,0,0,37,1,0,0,2,0,0,0,0,0,0,0,0,0,33;37,,,70,0,0,5,5,0,0,1,0,,,,
2024,10,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thawkkxcbyuddwuidgb0",,0,,,,,,,,,,,,,,,,,,,,,,,3,4,1,0,0.75,0,,,,
2024,11,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thawkkxcbyuddwuidgb0",1,3,2,0,54,0.333,0,0,0,0,1,0,0,0,0,1,1,0,54,47;50,,54,97,0,1,1,0,0,1,0,,,,
2024,1,REG,00-0029621,NYJ,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2024,2,REG,00-0029621,NYJ,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,3,3,0,0,1,0,,,,
2024,3,REG,00-0029621,NYJ,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",1,2,1,0,28,0.5,0,1,0,0,0,0,0,0,0,1,0,0,28,45,,28,45,0,3,3,0,0,1,0,,,,
2024,4,REG,00-0029621,NYJ,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",3,4,1,0,40,0.75,0,1,1,1,0,0,0,0,0,0,1,0,23;35;40,50,,98,50,0,,0,,,,1,50,0,1,0
2024,5,REG,00-0029621,NYJ,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",1,1,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,32,,,32,0,0,2,2,0,0,1,0,,,,
2024,6,REG,00-0029621,NYJ,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",2,4,2,0,34,0.5,0,1,1,0,0,0,0,0,1,1,0,0,34;22,32;43,,56,75,0,2,2,0,0,1,0,,,,
2024,7,REG,00-0029621,NYJ,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,35,0,0,35,1,1,0,0,1,0,,,,
2024,8,REG,00-0029621,NYJ,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",1,2,1,0,29,0.5,0,1,0,0,0,0,0,0,0,1,0,0,29,44,,29,44,0,1,2,1,0,0.5,0,,,,
2024,7,REG,00-0029822,GB,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",1,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,45,,,45,0,0,3,3,0,0,1,1,45,1,0,0
2024,8,REG,00-0029822,GB,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",3,3,0,0,38,1,0,1,2,0,0,0,0,0,0,0,0,0,31;38;24,,,93,0,0,3,3,0,0,1,1,24,1,0,0
2024,9,REG,00-0029822,GB,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",2,3,1,0,38,0.667,0,0,2,0,0,0,0,0,0,1,0,0,30;38,46,,68,46,0,,0,,,,0,,,,
2024,11,REG,00-0029822,GB,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2024,12,REG,00-0029822,GB,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",1,1,0,0,51,1,0,0,0,0,1,0,0,0,0,0,0,0,51,,,51,0,0,5,5,0,0,1,0,,,,
2024,1,REG,00-0030098,CLE,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",1,1,0,0,51,1,0,0,0,0,1,0,0,0,0,0,0,0,51,,,51,0,0,2,2,0,0,1,0,,,,
2024,2,REG,00-0030098,CLE,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",3,3,0,0,53,1,0,0,1,1,1,0,0,0,0,0,0,0,53;38;44,,,135,0,0,1,1,0,0,1,0,,,,
2024,3,REG,00-0030098,CLE,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,53,,0,53,0,1,1,0,0,1,0,,,,
2024,4,REG,00-0030098,CLE,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",1,1,0,0,56,1,0,0,0,0,1,0,0,0,0,0,0,0,56,,,56,0,0,1,2,1,0,0.5,0,,,,
2024,5,REG,00-0030098,CLE,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",2,2,0,0,51,1,0,0,1,0,1,0,0,0,0,0,0,0,51;31,,,82,0,0,1,1,0,0,1,0,,,,
2024,6,REG,00-0030098,CLE,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",3,4,1,0,49,0.75,0,0,1,2,0,0,0,0,0,0,1,0,43;49;31,52,,123,52,0,1,1,0,0,1,0,,,,
2024,7,REG,00-0030098,CLE,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,49,,0,49,0,0,1,1,0,0,0,,,,
2024,8,REG,00-0030098,CLE,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",3,3,0,0,48,1,0,1,1,1,0,0,0,0,0,0,0,0,28;33;48,,,109,0,0,2,2,0,0,1,0,,,,
2024,9,REG,00-0030098,CLE,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",1,2,0,1,38,0.5,0,0,1,0,0,0,0,0,0,0,0,0,38,,51,38,0,51,1,1,0,0,1,0,,,,
2024,11,REG,00-0030098,CLE,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",0,2,2,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,,51;27,,0,78,0,,0,,,,0,,,,
2024,12,REG,00-0030098,CLE,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",1,1,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,1,1,0,0,1,0,,,,
2024,1,REG,00-0031136,PIT,C.Boswell,Chris Boswell,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivb854ozl9jp39lau99u",6,6,0,0,57,1,0,1,0,2,3,0,0,0,0,0,0,0,57;51;44;56;40;25,,,273,0,0,,0,,,,0,,,,
2024,2,REG,00-0031136,PIT,C.Boswell,Chris Boswell,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivb854ozl9jp39lau99u",2,2,0,0,53,1,0,1,0,0,1,0,0,0,0,0,0,0,22;53,,,75,0,0,1,1,0,0,1,0,,,,
2024,3,REG,00-0031136,PIT,C.Boswell,Chris Boswell,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivb854ozl9jp39lau99u",2,3,1,0,38,0.667,0,0,2,0,0,0,0,0,0,0,0,1,38;30,62,,68,62,0,2,2,0,0,1,0,,,,
2024,4,REG,00-0031136,PIT,C.Boswell,Chris Boswell,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivb854ozl9jp39lau99u",1,1,0,0,50,1,0,0,0,0,1,0,0,0,0,0,0,0,50,,,50,0,0,3,3,0,0,1,0,,,,
2024,5,REG,00-0031136,PIT,C.Boswell,Chris Boswell,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivb854ozl9jp39lau99u",1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,2,2,0,0,1,0,,,,
2024,6,REG,00-0031136,PIT,C.Boswell,Chris Boswell,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivb854ozl9jp39lau99u",4,4,0,0,52,1,0,0,2,1,1,0,0,0,0,0,0,0,52;49;37;36,,,174,0,0,2,2,0,0,1,0,,,,
2024,7,REG,00-0031136,PIT,C.Boswell,Chris Boswell,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivb854ozl9jp39lau99u",3,3,0,0,46,1,0,2,0,1,0,0,0,0,0,0,0,0,46;29;21,,,96,0,0,4,4,0,0,1,0,,,,
2024,8,REG,00-0031136,PIT,C.Boswell,Chris Boswell,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivb854ozl9jp39lau99u",4,4,0,0,31,1,0,3,1,0,0,0,0,0,0,0,0,0,31;25;27;27,,,110,0,0,2,2,0,0,1,0,,,,
2024,10,REG,00-0031136,PIT,C.Boswell,Chris Boswell,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivb854ozl9jp39lau99u",,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2024,11,REG,00-0031136,PIT,C.Boswell,Chris Boswell,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivb854ozl9jp39lau99u",6,6,0,0,57,1,0,1,2,0,3,0,0,0,0,0,0,0,32;52;32;57;27;50,,,250,0,0,,0,,,,0,,,,
2024,12,REG,00-0031136,PIT,C.Boswell,Chris Boswell,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivb854ozl9jp39lau99u",2,3,1,0,48,0.667,0,1,0,1,0,0,0,0,0,0,1,0,48;28,58,,76,58,0,1,1,0,0,1,0,,,,
2024,1,REG,00-0031203,CHI,C.Santos,Cairo Santos,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njxxbexsrepazoygyrpp",3,3,0,0,50,1,0,1,0,1,1,0,0,0,0,0,0,0,24;50;48,,,122,0,0,1,1,0,0,1,0,,,,
2024,2,REG,00-0031203,CHI,C.Santos,Cairo Santos,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njxxbexsrepazoygyrpp",2,2,0,0,54,1,0,0,0,0,2,0,0,0,0,0,0,0,53;54,,,107,0,0,1,1,0,0,1,0,,,,
2024,3,REG,00-0031203,CHI,C.Santos,Cairo Santos,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njxxbexsrepazoygyrpp",1,2,1,0,53,0.5,0,0,0,0,1,0,0,0,0,0,1,0,53,56,,53,56,0,1,1,0,0,1,0,,,,
2024,4,REG,00-0031203,CHI,C.Santos,Cairo Santos,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njxxbexsrepazoygyrpp",1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,3,3,0,0,1,0,,,,
2024,5,REG,00-0031203,CHI,C.Santos,Cairo Santos,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njxxbexsrepazoygyrpp",1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,3,4,1,0,0.75,0,,,,
